AccusedMasterID,CaseMasterID,PersonID,GenderID,AgeYear,District,ModusOperandi,RepeatIdentity
7942,5725,A3,M,44,Hassan,Phishing Link / OTP Fraud,7942
7943,5727,A1,F,18,Davanagere,Shell Company Cheating,7943
7944,5727,A2,M,16,Davanagere,Chit Fund Default,7944
7945,5728,A1,M,33,Kolar,Vehicle Theft (Parked),7945
7946,5729,A1,M,43,Ballari,Dowry-Related Coercion,7946
7947,5730,A1,M,24,Chamarajanagar,Group Attack (Prior Enmity),7947
7948,5731,A1,M,31,Chikkamagaluru,Shell Company Cheating,7948
7949,5732,A1,M,34,Yadgir,Shop Lock-Break,7949
7950,5732,A2,M,37,Yadgir,Shop Lock-Break,7950
7951,5733,A1,M,35,Davanagere,Weapon-Assisted Assault,7951
7952,5734,A1,F,32,Bengaluru City,Forged Document Trail,7952
7953,5734,A2,M,33,Bengaluru City,Forged Document Trail,7953
7954,5735,A1,M,26,Raichur,Shell Company Cheating,7954
7955,5735,A2,M,16,Raichur,Shell Company Cheating,7955
7956,5736,A1,M,27,Belagavi,Workplace Harassment,7956
7957,5736,A2,F,23,Belagavi,Dowry-Related Coercion,7957
7958,5737,A1,M,36,Kodagu,Shop Lock-Break,7958
7959,5738,A1,M,43,Mangaluru (Dakshina Kannada),Sudden Armed Assault,7959
7960,5738,A2,M,22,Mangaluru (Dakshina Kannada),Sudden Armed Assault,7960
7961,5740,A1,M,19,Hassan,Chit Fund Default,7961
7962,5741,A1,M,35,Udupi,Social Media Impersonation,7962
7963,5741,A2,M,44,Udupi,SIM-Swap Fraud,7963
7964,5742,A1,M,27,Kalaburagi,Workplace Harassment,7964
7965,5743,A1,M,30,Bengaluru Rural,Night-time House Break-in,7965
7966,5743,A2,M,16,Bengaluru Rural,Night-time House Break-in,7966
7967,5744,A1,M,19,Haveri,Home Cultivation/Storage,7967
7968,5744,A2,M,22,Haveri,Cross-Border Transit Route,7968
7969,5745,A1,M,23,Chitradurga,Weapon-Assisted Assault,7969
7970,5745,A2,M,27,Chitradurga,Weapon-Assisted Assault,7970
7971,5745,A3,M,22,Chitradurga,Sudden Armed Assault,7971
7972,5746,A1,M,16,Tumakuru,Sudden Armed Assault,7972
7973,5746,A2,F,28,Tumakuru,Group Attack (Prior Enmity),7973
7974,5747,A1,M,24,Tumakuru,Weapon-Assisted Assault,7974
7975,5748,A1,M,32,Bidar,Stalking Prior to Offence,7975
7976,5749,A1,M,20,Kolar,Vehicle Theft (Parked),7976
7977,5750,A1,M,31,Koppal,Stalking Prior to Offence,7977
7978,5750,A2,M,39,Koppal,Workplace Harassment,7978
7979,5751,A1,M,25,Bengaluru City,Sudden Armed Assault,7979
7980,5752,A1,M,31,Hubballi-Dharwad,Cross-Border Transit Route,7980
7981,5753,A1,F,23,Davanagere,Night-time House Break-in,7981
7982,5754,A1,M,20,Haveri,Organized Group Mobilization,7982
7983,5755,A1,M,31,Kolar,Group Attack (Prior Enmity),7983
7984,5755,A2,M,38,Kolar,Group Attack (Prior Enmity),7984
7985,5755,A3,M,34,Kolar,Sudden Armed Assault,7985
7986,5756,A1,M,16,Chikkamagaluru,Vehicle Theft (Parked),7986
7987,5756,A2,M,25,Chikkamagaluru,Snatching in Transit,7987
7988,5757,A1,F,16,Hassan,Sudden Armed Assault,7988
7989,5757,A2,M,25,Hassan,Weapon-Assisted Assault,7989
7990,5757,A3,M,23,Hassan,Sudden Armed Assault,7990
7991,5758,A1,M,19,Bengaluru City,Weapon-Assisted Assault,7991
7992,5759,A1,M,35,Shivamogga,Phishing Link / OTP Fraud,7992
7993,5760,A1,M,22,Yadgir,Shop Lock-Break,7993
7994,5760,A2,M,23,Yadgir,Night-time House Break-in,7994
7995,5760,A3,M,36,Yadgir,Night-time House Break-in,7995
7996,5761,A1,M,34,Gadag,Confrontation over Dispute,7996
7997,5761,A2,M,26,Gadag,Weapon-Assisted Assault,7997
7998,5762,A1,M,37,Ballari,Weapon-Assisted Assault,7998
7999,5763,A1,M,38,Kalaburagi,Chit Fund Default,7999
8000,5764,A1,M,46,Mysuru,Group Attack (Prior Enmity),8000
8001,5764,A2,M,31,Mysuru,Confrontation over Dispute,8001
8002,5765,A1,F,39,Mysuru,Stalking Prior to Offence,8002
8003,5765,A2,M,38,Mysuru,Stalking Prior to Offence,8003
8004,5766,A1,M,23,Bengaluru City,Phishing Link / OTP Fraud,8004
8005,5767,A1,M,21,Bagalkot,Weapon-Assisted Assault,8005
8006,5768,A1,M,23,Kalaburagi,Shop Lock-Break,8006
8007,5768,A2,M,33,Kalaburagi,Break-in via Rear Entry,8007
8008,5769,A1,M,18,Belagavi,Weapon-Assisted Assault,8008
8009,5769,A2,F,24,Belagavi,Weapon-Assisted Assault,8009
8010,5770,A1,M,31,Hassan,Dowry-Related Coercion,8010
8011,5771,A1,F,16,Vijayapura,Shop Lock-Break,8011
8012,5771,A2,M,16,Vijayapura,Vehicle Theft (Parked),8012
8013,5772,A1,M,25,Bengaluru Rural,Known-Person Domestic Abuse,8013
8014,5773,A1,M,27,Tumakuru,Confrontation over Dispute,8014
8015,5773,A2,M,42,Tumakuru,Confrontation over Dispute,8015
8016,5774,A1,M,36,Tumakuru,Break-in via Rear Entry,8016
8017,5774,A2,M,46,Tumakuru,Night-time House Break-in,8017
8018,5776,A1,M,25,Hubballi-Dharwad,Workplace Harassment,8018
8019,5777,A1,M,39,Mandya,Sudden Armed Assault,8019
8020,5777,A2,M,19,Mandya,Weapon-Assisted Assault,8020
8021,5778,A1,F,33,Bengaluru City,Sudden Armed Assault,8021
8022,5779,A1,M,34,Gadag,Break-in via Rear Entry,8022
8023,5779,A2,M,35,Gadag,Snatching in Transit,8023
8024,5779,A3,F,33,Gadag,Night-time House Break-in,8024
8025,5780,A1,M,31,Hubballi-Dharwad,SIM-Swap Fraud,8025
8026,5780,A2,M,44,Hubballi-Dharwad,SIM-Swap Fraud,8026
8027,5781,A1,F,19,Tumakuru,Break-in via Rear Entry,8027
8028,5781,A2,M,23,Tumakuru,Vehicle Theft (Parked),8028
8029,5782,A1,M,32,Udupi,Break-in via Rear Entry,8029
8030,5782,A2,M,41,Udupi,Vehicle Theft (Parked),8030
8031,5782,A3,F,16,Udupi,Break-in via Rear Entry,8031
8032,5783,A1,M,19,Yadgir,Home Cultivation/Storage,8032
8033,5784,A1,M,42,Yadgir,Break-in via Rear Entry,8033
8034,5785,A1,M,23,Bengaluru City,Social Media Impersonation,8034
8035,5785,A2,M,48,Bengaluru City,Fake Investment App,8035
8036,5786,A1,F,50,Udupi,Known-Person Domestic Abuse,8036
8037,5786,A2,M,25,Udupi,Stalking Prior to Offence,8037
8038,5786,A3,M,32,Udupi,Dowry-Related Coercion,8038
8039,5787,A1,M,33,Hassan,Sudden Armed Assault,8039
8040,5788,A1,M,46,Tumakuru,Confrontation over Dispute,8040
8041,5789,A1,M,24,Belagavi,Break-in via Rear Entry,8041
8042,5789,A2,M,30,Belagavi,Break-in via Rear Entry,8042
8043,5789,A3,M,25,Belagavi,Snatching in Transit,8043
8044,5790,A1,M,27,Vijayapura,Weapon-Assisted Assault,8044
8045,5790,A2,M,26,Vijayapura,Group Attack (Prior Enmity),8045
8046,5790,A3,M,34,Vijayapura,Sudden Armed Assault,8046
8047,5792,A1,M,16,Bidar,SIM-Swap Fraud,8047
8048,5793,A1,M,31,Tumakuru,SIM-Swap Fraud,8048
8049,5794,A1,M,20,Belagavi,Sudden Armed Assault,8049
8050,5794,A2,F,18,Belagavi,Group Attack (Prior Enmity),8050
8051,5795,A1,M,37,Koppal,Sudden Armed Assault,8051
8052,5795,A2,M,29,Koppal,Group Attack (Prior Enmity),8052
8053,5796,A1,M,25,Bidar,Social Media Impersonation,8053
8054,5797,A1,M,25,Kodagu,Night-time House Break-in,8054
8055,5798,A1,M,22,Bidar,Vehicle Theft (Parked),8055
8056,5798,A2,M,25,Bidar,Break-in via Rear Entry,8056
8057,5798,A3,M,22,Bidar,Night-time House Break-in,8057
8058,5799,A1,M,44,Kolar,Sudden Armed Assault,8058
8059,5799,A2,M,36,Kolar,Sudden Armed Assault,8059
8060,5800,A1,M,16,Mangaluru (Dakshina Kannada),Group Attack (Prior Enmity),8060
8061,5800,A2,M,34,Mangaluru (Dakshina Kannada),Group Attack (Prior Enmity),8061
8062,5801,A1,M,41,Mysuru,Snatching in Transit,8062
8063,5802,A1,F,48,Mysuru,Phishing Link / OTP Fraud,8063
8064,5802,A2,M,27,Mysuru,Fake Investment App,8064
8065,5802,A3,M,27,Mysuru,Social Media Impersonation,8065
8066,5803,A1,M,29,Tumakuru,Confrontation over Dispute,8066
8067,5803,A2,M,16,Tumakuru,Sudden Armed Assault,8067
8068,5803,A3,M,16,Tumakuru,Confrontation over Dispute,8068
8069,5804,A1,M,44,Belagavi,Sudden Armed Assault,8069
8070,5805,A1,F,25,Mysuru,Cheque Bounce Fraud,8070
8071,5805,A2,M,39,Mysuru,Forged Document Trail,8071
8072,5805,A3,M,47,Mysuru,Shell Company Cheating,8072
8073,5806,A1,M,19,Gadag,Sudden Armed Assault,8073
8074,5806,A2,M,38,Gadag,Confrontation over Dispute,8074
8075,5807,A1,M,45,Mysuru,Weapon-Assisted Assault,8075
8076,5807,A2,M,46,Mysuru,Group Attack (Prior Enmity),8076
8077,5808,A1,M,17,Belagavi,Fake Investment App,8077
8078,5808,A2,M,40,Belagavi,Fake Investment App,8078
8079,5809,A1,F,27,Bengaluru Rural,Organized Group Mobilization,8079
8080,5810,A1,M,29,Hassan,Organized Group Mobilization,8080
8081,5812,A1,M,26,Mangaluru (Dakshina Kannada),Weapon-Assisted Assault,8081
8082,5813,A1,M,37,Davanagere,Shell Company Cheating,8082
8083,5813,A2,M,31,Davanagere,Chit Fund Default,8083
8084,5814,A1,M,35,Bagalkot,Known-Person Domestic Abuse,8084
8085,5815,A1,M,29,Ballari,SIM-Swap Fraud,8085
8086,5816,A1,M,23,Vijayapura,Known-Person Domestic Abuse,8086
8087,5816,A2,F,34,Vijayapura,Known-Person Domestic Abuse,8087
8088,5817,A1,M,23,Mangaluru (Dakshina Kannada),Known-Person Domestic Abuse,8088
8089,5818,A1,M,28,Chamarajanagar,Group Attack (Prior Enmity),8089
8090,5819,A1,M,33,Kalaburagi,Stalking Prior to Offence,8090
8091,5820,A1,M,32,Bengaluru Rural,Weapon-Assisted Assault,8091
8092,5821,A1,M,32,Bagalkot,Night-time House Break-in,8092
8093,5822,A1,M,31,Bagalkot,Stalking Prior to Offence,8093
8094,5823,A1,M,22,Chamarajanagar,Snatching in Transit,8094
8095,5824,A1,M,20,Mangaluru (Dakshina Kannada),Fake Investment App,8095
8096,5824,A2,F,34,Mangaluru (Dakshina Kannada),Fake Investment App,8096
8097,5825,A1,M,24,Bidar,Fake Investment App,8097
8098,5825,A2,M,42,Bidar,Phishing Link / OTP Fraud,8098
8099,5826,A1,F,31,Raichur,Break-in via Rear Entry,8099
8100,5827,A1,M,31,Chamarajanagar,Snatching in Transit,8100
8101,5827,A2,M,38,Chamarajanagar,Shop Lock-Break,8101
8102,5828,A1,M,16,Udupi,Confrontation over Dispute,8102
8103,5829,A1,M,28,Bengaluru Rural,Known-Person Domestic Abuse,8103
8104,5829,A2,M,16,Bengaluru Rural,Known-Person Domestic Abuse,8104
8105,5830,A1,M,33,Belagavi,Organized Group Mobilization,8105
8106,5831,A1,M,16,Davanagere,Shop Lock-Break,8106
8107,5832,A1,F,19,Ramanagara,Cheque Bounce Fraud,8107
8108,5833,A1,M,32,Gadag,Shell Company Cheating,8108
8109,5834,A1,F,24,Mysuru,Break-in via Rear Entry,8109
8110,5836,A1,M,28,Mysuru,Night-time House Break-in,8110
8111,5837,A1,M,25,Mangaluru (Dakshina Kannada),Weapon-Assisted Assault,8111
8112,5838,A1,M,25,Mangaluru (Dakshina Kannada),Sudden Armed Assault,8112
8113,5839,A1,F,22,Belagavi,Vehicle Theft (Parked),8113
8114,5839,A2,M,38,Belagavi,Break-in via Rear Entry,8114
8115,5840,A1,M,28,Davanagere,SIM-Swap Fraud,8115
8116,5841,A1,M,23,Bengaluru City,Stalking Prior to Offence,8116
8117,5841,A2,M,39,Bengaluru City,Known-Person Domestic Abuse,8117
8118,5841,A3,M,20,Bengaluru City,Known-Person Domestic Abuse,8118
8119,5842,A1,M,16,Bengaluru Rural,Workplace Harassment,8119
8120,5842,A2,M,35,Bengaluru Rural,Known-Person Domestic Abuse,8120
8121,5843,A1,F,25,Bengaluru City,Shop Lock-Break,8121
8122,5844,A1,M,42,Chamarajanagar,Vehicle Theft (Parked),8122
8123,5845,A1,F,22,Bengaluru Rural,Confrontation over Dispute,8123
8124,5846,A1,M,43,Bengaluru Rural,Snatching in Transit,8124
8125,5847,A1,M,44,Bengaluru City,Home Cultivation/Storage,8125
8126,5847,A2,M,29,Bengaluru City,Courier via Public Transport,8126
8127,5848,A1,M,28,Mysuru,Social Media Impersonation,8127
8128,5849,A1,M,26,Chamarajanagar,Workplace Harassment,8128
8129,5851,A1,M,26,Hassan,Cheque Bounce Fraud,8129
8130,5851,A2,M,23,Hassan,Chit Fund Default,8130
8131,5852,A1,M,19,Ramanagara,Snatching in Transit,8131
8132,5852,A2,F,27,Ramanagara,Snatching in Transit,8132
8133,5853,A1,M,19,Mysuru,Snatching in Transit,8133
8134,5853,A2,M,16,Mysuru,Snatching in Transit,8134
8135,5854,A1,M,18,Hassan,Shop Lock-Break,8135
8136,5855,A1,M,18,Mangaluru (Dakshina Kannada),Workplace Harassment,8136
8137,5855,A2,M,34,Mangaluru (Dakshina Kannada),Workplace Harassment,8137
8138,5856,A1,M,35,Hubballi-Dharwad,Group Attack (Prior Enmity),8138
8139,5856,A2,M,24,Hubballi-Dharwad,Sudden Armed Assault,8139
8140,5857,A1,F,21,Kolar,Night-time House Break-in,8140
8141,5858,A1,M,40,Haveri,Cheque Bounce Fraud,8141
8142,5859,A1,M,23,Chikkamagaluru,SIM-Swap Fraud,8142
8143,5859,A2,M,33,Chikkamagaluru,SIM-Swap Fraud,8143
8144,5860,A1,M,41,Bengaluru Rural,Dowry-Related Coercion,8144
8145,5861,A1,M,28,Bengaluru City,Confrontation over Dispute,8145
8146,5861,A2,M,33,Bengaluru City,Sudden Armed Assault,8146
8147,5861,A3,M,32,Bengaluru City,Weapon-Assisted Assault,8147
8148,5862,A1,F,35,Bagalkot,Weapon-Assisted Assault,8148
8149,5863,A1,M,34,Hassan,Workplace Harassment,8149
8150,5864,A1,M,40,Kolar,SIM-Swap Fraud,8150
8151,5864,A2,M,31,Kolar,Fake Investment App,8151
8152,5865,A1,M,26,Bengaluru Rural,Dowry-Related Coercion,8152
8153,5866,A1,F,34,Kodagu,Organized Group Mobilization,8153
8154,5867,A1,M,39,Belagavi,Forged Document Trail,8154
8155,5868,A1,M,37,Udupi,Dowry-Related Coercion,8155
8156,5868,A2,M,37,Udupi,Known-Person Domestic Abuse,8156
8157,5868,A3,F,35,Udupi,Stalking Prior to Offence,8157
8158,5869,A1,M,44,Bengaluru City,Social Media Impersonation,8158
8159,5870,A1,M,33,Chamarajanagar,Known-Person Domestic Abuse,8159
8160,5870,A2,M,32,Chamarajanagar,Dowry-Related Coercion,8160
8161,5871,A1,M,44,Bengaluru Rural,Sudden Armed Assault,8161
8162,5871,A2,M,16,Bengaluru Rural,Weapon-Assisted Assault,8162
8163,5872,A1,M,21,Bengaluru Rural,Cheque Bounce Fraud,8163
8164,5873,A1,M,31,Mangaluru (Dakshina Kannada),Phishing Link / OTP Fraud,8164
8165,5874,A1,M,20,Belagavi,Sudden Armed Assault,8165
8166,5875,A1,M,25,Bengaluru City,Vehicle Theft (Parked),8166
8167,5876,A1,M,18,Ramanagara,Stalking Prior to Offence,8167
8168,5877,A1,M,33,Mangaluru (Dakshina Kannada),Social Media Impersonation,8168
8169,5878,A1,M,28,Belagavi,Night-time House Break-in,8169
8170,5879,A1,M,42,Gadag,Stalking Prior to Offence,8170
8171,5880,A1,M,26,Bengaluru City,Known-Person Domestic Abuse,8171
8172,5880,A2,M,25,Bengaluru City,Dowry-Related Coercion,8172
8173,5881,A1,M,30,Koppal,Weapon-Assisted Assault,8173
8174,5881,A2,M,26,Koppal,Group Attack (Prior Enmity),8174
8175,5881,A3,M,29,Koppal,Confrontation over Dispute,8175
8176,5882,A1,F,17,Belagavi,Sudden Armed Assault,8176
8177,5882,A2,M,26,Belagavi,Sudden Armed Assault,8177
8178,5883,A1,M,23,Bidar,Known-Person Domestic Abuse,8178
8179,5884,A1,M,40,Haveri,Shop Lock-Break,8179
8180,5885,A1,M,24,Udupi,Stalking Prior to Offence,8180
8181,5886,A1,M,26,Kalaburagi,Known-Person Domestic Abuse,8181
8182,5886,A2,M,25,Kalaburagi,Dowry-Related Coercion,8182
8183,5886,A3,M,36,Kalaburagi,Dowry-Related Coercion,8183
8184,5887,A1,M,25,Tumakuru,Shop Lock-Break,8184
8185,5887,A2,M,40,Tumakuru,Break-in via Rear Entry,8185
8186,5887,A3,M,26,Tumakuru,Shop Lock-Break,8186
8187,5888,A1,M,39,Mandya,Known-Person Domestic Abuse,8187
8188,5889,A1,M,30,Bengaluru Rural,Cheque Bounce Fraud,8188
8189,5890,A1,M,30,Davanagere,Known-Person Domestic Abuse,8189
8190,5891,A1,M,25,Chamarajanagar,Dowry-Related Coercion,8190
8191,5892,A1,M,30,Bengaluru Rural,Known-Person Domestic Abuse,8191
8192,5893,A1,M,16,Yadgir,Night-time House Break-in,8192
8193,5894,A1,M,36,Davanagere,Home Cultivation/Storage,8193
8194,5895,A1,M,23,Bengaluru Rural,Weapon-Assisted Assault,8194
8195,5895,A2,M,31,Bengaluru Rural,Weapon-Assisted Assault,8195
8196,5895,A3,M,44,Bengaluru Rural,Group Attack (Prior Enmity),8196
8197,5897,A1,M,39,Bengaluru City,Weapon-Assisted Assault,8197
8198,5898,A1,M,35,Tumakuru,Confrontation over Dispute,8198
8199,5898,A2,M,19,Tumakuru,Group Attack (Prior Enmity),8199
8200,5898,A3,M,28,Tumakuru,Weapon-Assisted Assault,8200
8201,5899,A1,M,25,Bagalkot,Confrontation over Dispute,8201
8202,5900,A1,M,19,Kodagu,SIM-Swap Fraud,8202
8203,5901,A1,M,28,Raichur,Dowry-Related Coercion,8203
8204,5901,A2,M,27,Raichur,Workplace Harassment,8204
8205,5902,A1,M,16,Haveri,Chit Fund Default,8205
8206,5902,A2,M,42,Haveri,Cheque Bounce Fraud,8206
8207,5903,A1,M,35,Davanagere,Chit Fund Default,8207
8208,5904,A1,M,31,Belagavi,Confrontation over Dispute,8208
8209,5904,A2,M,25,Belagavi,Sudden Armed Assault,8209
8210,5904,A3,M,35,Belagavi,Sudden Armed Assault,8210
8211,5905,A1,M,22,Hassan,Stalking Prior to Offence,8211
8212,5907,A1,M,37,Raichur,Night-time House Break-in,8212
8213,5908,A1,M,18,Gadag,Snatching in Transit,8213
8214,5909,A1,M,29,Davanagere,Confrontation over Dispute,8214
8215,5910,A1,M,16,Bengaluru Rural,Home Cultivation/Storage,8215
8216,5910,A2,M,33,Bengaluru Rural,Home Cultivation/Storage,8216
8217,5911,A1,F,16,Udupi,Workplace Harassment,8217
8218,5912,A1,M,20,Raichur,Home Cultivation/Storage,8218
8219,5913,A1,M,26,Kalaburagi,Dowry-Related Coercion,8219
8220,5914,A1,M,17,Raichur,Workplace Harassment,8220
8221,5915,A1,M,32,Mangaluru (Dakshina Kannada),Social-Media Incited Assembly,8221
8222,5915,A2,M,16,Mangaluru (Dakshina Kannada),Social-Media Incited Assembly,8222
8223,5915,A3,M,36,Mangaluru (Dakshina Kannada),Organized Group Mobilization,8223
8224,5916,A1,M,16,Kalaburagi,Courier via Public Transport,8224
8225,5917,A1,M,44,Mandya,Stalking Prior to Offence,8225
8226,5917,A2,M,19,Mandya,Dowry-Related Coercion,8226
8227,5917,A3,M,46,Mandya,Dowry-Related Coercion,8227
8228,5918,A1,M,37,Bengaluru Rural,Snatching in Transit,8228
8229,5918,A2,M,21,Bengaluru Rural,Night-time House Break-in,8229
8230,5919,A1,F,33,Mandya,Snatching in Transit,8230
8231,5919,A2,M,16,Mandya,Break-in via Rear Entry,8231
8232,5920,A1,M,20,Udupi,Confrontation over Dispute,8232
8233,5921,A1,M,18,Shivamogga,Group Attack (Prior Enmity),8233
8234,5922,A1,M,31,Mangaluru (Dakshina Kannada),Break-in via Rear Entry,8234
8235,5923,A1,M,32,Bengaluru City,Confrontation over Dispute,8235
8236,5923,A2,M,16,Bengaluru City,Sudden Armed Assault,8236
8237,5924,A1,M,25,Ballari,Group Attack (Prior Enmity),8237
8238,5925,A1,F,41,Kolar,Stalking Prior to Offence,8238
8239,5925,A2,M,22,Kolar,Stalking Prior to Offence,8239
8240,5926,A1,M,16,Koppal,Sudden Armed Assault,8240
8241,5926,A2,M,40,Koppal,Weapon-Assisted Assault,8241
8242,5927,A1,M,41,Mysuru,Known-Person Domestic Abuse,8242
8243,5928,A1,M,26,Tumakuru,Social Media Impersonation,8243
8244,5928,A2,M,16,Tumakuru,SIM-Swap Fraud,8244
8245,5929,A1,M,24,Hubballi-Dharwad,Weapon-Assisted Assault,8245
8246,5930,A1,M,31,Ramanagara,Break-in via Rear Entry,8246
8247,5930,A2,M,16,Ramanagara,Vehicle Theft (Parked),8247
8248,5931,A1,F,32,Ballari,Known-Person Domestic Abuse,8248
8249,5933,A1,M,27,Bengaluru Rural,Known-Person Domestic Abuse,8249
8250,5934,A1,M,21,Mysuru,Dowry-Related Coercion,8250
8251,5935,A1,F,25,Bengaluru City,Stalking Prior to Offence,8251
8252,5935,A2,M,38,Bengaluru City,Stalking Prior to Offence,8252
8253,5936,A1,M,33,Kodagu,SIM-Swap Fraud,8253
8254,5937,A1,M,24,Ballari,Night-time House Break-in,8254
8255,5938,A1,M,39,Shivamogga,Night-time House Break-in,8255
8256,5939,A1,M,21,Chikkamagaluru,Group Attack (Prior Enmity),8256
8257,5940,A1,M,25,Mangaluru (Dakshina Kannada),Snatching in Transit,8257
8258,5941,A1,M,47,Chikkamagaluru,Cheque Bounce Fraud,8258
8259,5941,A2,M,48,Chikkamagaluru,Chit Fund Default,8259
8260,5942,A1,F,44,Belagavi,Break-in via Rear Entry,8260
8261,5942,A2,M,16,Belagavi,Break-in via Rear Entry,8261
8262,5942,A3,M,44,Belagavi,Shop Lock-Break,8262
8263,5943,A1,M,29,Mangaluru (Dakshina Kannada),Cheque Bounce Fraud,8263
8264,5943,A2,M,30,Mangaluru (Dakshina Kannada),Shell Company Cheating,8264
8265,5944,A1,F,32,Ramanagara,Night-time House Break-in,8265
8266,5945,A1,M,28,Yadgir,Sudden Armed Assault,8266
8267,5946,A1,M,27,Bengaluru Rural,Phishing Link / OTP Fraud,8267
8268,5946,A2,M,16,Bengaluru Rural,Phishing Link / OTP Fraud,8268
8269,5946,A3,M,20,Bengaluru Rural,Fake Investment App,8269
8270,5947,A1,F,26,Gadag,Phishing Link / OTP Fraud,8270
8271,5947,A2,M,34,Gadag,Fake Investment App,8271
8272,5947,A3,M,20,Gadag,Fake Investment App,8272
8273,5948,A1,M,31,Mangaluru (Dakshina Kannada),Weapon-Assisted Assault,8273
8274,5949,A1,M,30,Mysuru,Stalking Prior to Offence,8274
8275,5950,A1,M,28,Belagavi,Courier via Public Transport,8275
8276,5951,A1,F,36,Mangaluru (Dakshina Kannada),Break-in via Rear Entry,8276
8277,5952,A1,M,20,Belagavi,Group Attack (Prior Enmity),8277
8278,5953,A1,M,26,Davanagere,Confrontation over Dispute,8278
8279,5954,A1,M,21,Hassan,Phishing Link / OTP Fraud,8279
8280,5955,A1,M,28,Bengaluru Rural,Shop Lock-Break,8280
8281,5956,A1,M,16,Tumakuru,Dowry-Related Coercion,8281
8282,5956,A2,M,26,Tumakuru,Known-Person Domestic Abuse,8282
8283,5957,A1,M,27,Bengaluru City,Group Attack (Prior Enmity),8283
8284,5957,A2,M,30,Bengaluru City,Group Attack (Prior Enmity),8284
8285,5958,A1,M,24,Shivamogga,Weapon-Assisted Assault,8285
8286,5960,A1,M,40,Kodagu,Snatching in Transit,8286
8287,5962,A1,F,31,Mysuru,Confrontation over Dispute,8287
8288,5962,A2,M,47,Mysuru,Group Attack (Prior Enmity),8288
8289,5963,A1,F,35,Haveri,Workplace Harassment,8289
8290,5963,A2,M,16,Haveri,Dowry-Related Coercion,8290
8291,5964,A1,M,31,Chikkamagaluru,Workplace Harassment,8291
8292,5964,A2,M,27,Chikkamagaluru,Stalking Prior to Offence,8292
8293,5964,A3,F,42,Chikkamagaluru,Workplace Harassment,8293
8294,5965,A1,M,26,Mangaluru (Dakshina Kannada),Snatching in Transit,8294
8295,5966,A1,M,28,Bengaluru City,Cheque Bounce Fraud,8295
8296,5967,A1,M,39,Bengaluru Rural,Workplace Harassment,8296
8297,5968,A1,M,28,Mysuru,Fake Investment App,8297
8298,5968,A2,M,37,Mysuru,Social Media Impersonation,8298
8299,5968,A3,M,27,Mysuru,Fake Investment App,8299
8300,5969,A1,M,28,Udupi,Group Attack (Prior Enmity),8300
8301,5969,A2,M,27,Udupi,Weapon-Assisted Assault,8301
8302,5970,A1,M,22,Belagavi,Group Attack (Prior Enmity),8302
8303,5970,A2,M,22,Belagavi,Group Attack (Prior Enmity),8303
8304,5971,A1,F,25,Vijayapura,Forged Document Trail,8304
8305,5972,A1,M,24,Mangaluru (Dakshina Kannada),Night-time House Break-in,8305
8306,5974,A1,M,29,Shivamogga,Dowry-Related Coercion,8306
8307,5975,A1,M,38,Bagalkot,Confrontation over Dispute,8307
8308,5976,A1,M,28,Vijayapura,Sudden Armed Assault,8308
8309,5977,A1,M,24,Chikkamagaluru,Social Media Impersonation,8309
8310,5977,A2,M,40,Chikkamagaluru,Social Media Impersonation,8310
8311,5978,A1,M,25,Bengaluru Rural,Social Media Impersonation,8311
8312,5978,A2,M,25,Bengaluru Rural,SIM-Swap Fraud,8312
8313,5979,A1,M,24,Mandya,Chit Fund Default,8313
8314,5980,A1,M,23,Mangaluru (Dakshina Kannada),Workplace Harassment,8314
8315,5981,A1,M,39,Hubballi-Dharwad,Break-in via Rear Entry,8315
8316,5982,A1,F,26,Udupi,Group Attack (Prior Enmity),8316
