CaseMasterID,CrimeNo,District,PoliceStationNo,CrimeRegisteredDate,Year,Month,CaseCategory,GravityOffence,CrimeHead,CrimeSubHead,CaseStatus,latitude,longitude
4601,100010001202604601,Bengaluru City,1,2026-02-11,2026,2,FIR,Non-Heinous,Cyber Crime,Online Fraud,Closed,12.9561,77.56491
4602,100220001202204602,Yadgir,1,2022-09-11,2022,9,FIR,Non-Heinous,Cyber Crime,Identity Theft,Under Investigation,16.7491,77.02793
4603,400110001202504603,Davanagere,1,2025-05-19,2025,5,UDR,Non-Heinous,Crimes Against Property,Robbery,Undetected,14.50084,75.94259
4604,100270001202604604,Bagalkot,1,2026-12-22,2026,12,FIR,Non-Heinous,Crimes Against Property,Robbery,Closed,16.18954,75.67463
4605,100050004202204605,Belagavi,4,2022-06-20,2022,6,FIR,Heinous,Crimes Against Body,Murder,Under Investigation,15.86953,74.56036
4606,100010004202404606,Bengaluru City,4,2024-08-08,2024,8,FIR,Non-Heinous,Crimes Against Women,Sexual Assault,Under Investigation,13.06979,77.6214
4607,100080002202604607,Ballari,2,2026-07-27,2026,7,FIR,Non-Heinous,Crimes Against Body,Attempt to Murder,Closed,15.12726,76.94634
4608,100130001202504608,Raichur,1,2025-04-11,2025,4,FIR,Non-Heinous,Crimes Against Women,Domestic Violence,Charge Sheeted,16.12367,77.27038
4609,100200001202504609,Chitradurga,1,2025-01-15,2025,1,FIR,Non-Heinous,Crimes Against Body,Assault,Charge Sheeted,14.152,76.43415
4610,100040004202304610,Mangaluru (Dakshina Kannada),4,2023-11-21,2023,11,FIR,Non-Heinous,Economic Offences,Forgery,Under Investigation,12.90674,74.75822
4611,100160001202504611,Udupi,1,2025-05-15,2025,5,FIR,Non-Heinous,Crimes Against Body,Attempt to Murder,Under Investigation,13.40708,74.58785
4612,100080002202304612,Ballari,2,2023-09-15,2023,9,FIR,Non-Heinous,Cyber Crime,Identity Theft,Charge Sheeted,15.09802,76.94178
4613,100040003202304613,Mangaluru (Dakshina Kannada),3,2023-06-15,2023,6,FIR,Heinous,Crimes Against Body,Murder,Under Investigation,13.06146,74.8841
4614,100260003202404614,Chikkaballapur,3,2024-12-18,2024,12,FIR,Heinous,Crimes Against Body,Grievous Hurt,Under Investigation,13.51946,77.70628
4615,100260001202404615,Chikkaballapur,1,2024-03-14,2024,3,FIR,Non-Heinous,Crimes Against Property,Theft,Closed,13.37637,77.77232
4616,100120001202604616,Vijayapura,1,2026-01-08,2026,1,FIR,Non-Heinous,Crimes Against Body,Grievous Hurt,Under Investigation,16.8131,75.66585
4617,100190002202404617,Hassan,2,2024-08-20,2024,8,FIR,Non-Heinous,Cyber Crime,Phishing,Charge Sheeted,12.97013,76.16655
4618,100010002202604618,Bengaluru City,2,2026-02-07,2026,2,FIR,Non-Heinous,Economic Offences,Forgery,Charge Sheeted,13.01653,77.70934
4619,100240001202404619,Kodagu,1,2024-01-18,2024,1,FIR,Non-Heinous,Cyber Crime,Online Fraud,Charge Sheeted,12.35023,75.87017
4620,100130003202204620,Raichur,3,2022-06-23,2022,6,FIR,Non-Heinous,Crimes Against Body,Murder,False Case,16.16841,77.40139
4621,100190001202504621,Hassan,1,2025-04-23,2025,4,FIR,Heinous,Crimes Against Women,Molestation,Charge Sheeted,13.06247,76.11325
4622,700140004202504622,Bidar,4,2025-05-27,2025,5,Zero FIR,Non-Heinous,Crimes Against Body,Attempt to Murder,Under Investigation,17.87741,77.58662
4623,100040003202404623,Mangaluru (Dakshina Kannada),3,2024-03-09,2024,3,FIR,Non-Heinous,Economic Offences,Forgery,False Case,12.91142,74.907
4624,100290003202304624,Gadag,3,2023-11-23,2023,11,FIR,Non-Heinous,Crimes Against Body,Grievous Hurt,Closed,15.48823,75.66762
4625,100230001202604625,Chamarajanagar,1,2026-07-18,2026,7,FIR,Non-Heinous,Crimes Against Property,Burglary,False Case,11.96532,76.89064
4626,100020001202304626,Bengaluru Rural,1,2023-12-03,2023,12,FIR,Non-Heinous,Crimes Against Body,Assault,Under Investigation,13.27365,77.55195
4627,100170004202204627,Kolar,4,2022-12-24,2022,12,FIR,Non-Heinous,Narcotics,NDPS Trafficking,Undetected,13.11155,78.12846
4628,100080003202204628,Ballari,3,2022-08-14,2022,8,FIR,Non-Heinous,Economic Offences,Forgery,Closed,15.17543,76.95818
4629,100090003202504629,Tumakuru,3,2025-05-04,2025,5,FIR,Non-Heinous,Crimes Against Women,Molestation,Under Investigation,13.23299,77.12371
4630,100020003202404630,Bengaluru Rural,3,2024-07-02,2024,7,FIR,Heinous,Crimes Against Women,Molestation,Under Investigation,13.2532,77.57727
4631,400070003202604631,Hubballi-Dharwad,3,2026-06-04,2026,6,UDR,Heinous,Crimes Against Women,Molestation,Charge Sheeted,15.31463,75.02303
4632,100050001202604632,Belagavi,1,2026-01-05,2026,1,FIR,Non-Heinous,Crimes Against Body,Assault,Under Investigation,15.86138,74.55971
4633,100130003202604633,Raichur,3,2026-05-06,2026,5,FIR,Heinous,Crimes Against Body,Attempt to Murder,Under Investigation,16.20873,77.36233
4634,100060004202604634,Kalaburagi,4,2026-01-13,2026,1,FIR,Heinous,Crimes Against Women,Domestic Violence,Under Investigation,17.26786,76.82011
4635,100270003202604635,Bagalkot,3,2026-11-26,2026,11,FIR,Non-Heinous,Economic Offences,Cheating,Under Investigation,16.2399,75.50735
4636,700160001202504636,Udupi,1,2025-05-01,2025,5,Zero FIR,Non-Heinous,Cyber Crime,Identity Theft,False Case,13.3576,74.73124
4637,100070003202604637,Hubballi-Dharwad,3,2026-11-09,2026,11,FIR,Non-Heinous,Crimes Against Women,Sexual Assault,Undetected,15.3665,75.13552
4638,700010003202304638,Bengaluru City,3,2023-10-21,2023,10,Zero FIR,Non-Heinous,Public Order,Unlawful Assembly,Closed,12.91572,77.58387
4639,100170003202204639,Kolar,3,2022-07-07,2022,7,FIR,Non-Heinous,Crimes Against Body,Assault,Charge Sheeted,13.07104,78.13334
4640,100060003202504640,Kalaburagi,3,2025-11-07,2025,11,FIR,Heinous,Crimes Against Women,Sexual Assault,Charge Sheeted,17.40297,76.85335
4641,100230004202604641,Chamarajanagar,4,2026-05-20,2026,5,FIR,Non-Heinous,Crimes Against Property,Burglary,Under Investigation,11.93472,76.99893
4642,100130001202504642,Raichur,1,2025-03-25,2025,3,FIR,Non-Heinous,Crimes Against Property,Dacoity,Charge Sheeted,16.31828,77.27476
4643,100190001202604643,Hassan,1,2026-05-01,2026,5,FIR,Non-Heinous,Cyber Crime,Online Fraud,Under Investigation,13.01252,76.01557
4644,100080002202404644,Ballari,2,2024-12-27,2024,12,FIR,Heinous,Crimes Against Women,Sexual Assault,Charge Sheeted,15.09652,76.9366
4645,100040003202404645,Mangaluru (Dakshina Kannada),3,2024-11-19,2024,11,FIR,Non-Heinous,Cyber Crime,Identity Theft,Charge Sheeted,13.02573,74.88832
4646,100110003202604646,Davanagere,3,2026-06-16,2026,6,FIR,Non-Heinous,Crimes Against Property,Theft,False Case,14.47649,75.90009
4647,100230003202504647,Chamarajanagar,3,2025-06-15,2025,6,FIR,Heinous,Crimes Against Women,Domestic Violence,Closed,11.88381,77.04029
4648,100030001202404648,Mysuru,1,2024-04-17,2024,4,FIR,Non-Heinous,Crimes Against Property,Robbery,Closed,12.27392,76.64533
4649,100030001202404649,Mysuru,1,2024-07-23,2024,7,FIR,Heinous,Crimes Against Women,Dowry Harassment,Under Investigation,12.22161,76.58439
4650,100080003202404650,Ballari,3,2024-04-25,2024,4,FIR,Non-Heinous,Economic Offences,Criminal Breach of Trust,Charge Sheeted,15.13416,76.90096
4651,100130001202604651,Raichur,1,2026-10-12,2026,10,FIR,Non-Heinous,Crimes Against Property,Burglary,Charge Sheeted,16.21259,77.40062
4652,100280004202604652,Haveri,4,2026-09-13,2026,9,FIR,Non-Heinous,Crimes Against Women,Sexual Assault,Charge Sheeted,14.6629,75.48666
4653,700090001202404653,Tumakuru,1,2024-08-01,2024,8,Zero FIR,Non-Heinous,Economic Offences,Criminal Breach of Trust,False Case,13.27262,77.05469
4654,400050002202404654,Belagavi,2,2024-04-02,2024,4,UDR,Non-Heinous,Crimes Against Property,Dacoity,Under Investigation,15.86645,74.62669
4655,100150004202304655,Chikkamagaluru,4,2023-06-04,2023,6,FIR,Non-Heinous,Crimes Against Women,Molestation,Closed,13.30474,75.72434
4656,100030002202304656,Mysuru,2,2023-02-11,2023,2,FIR,Non-Heinous,Cyber Crime,Phishing,Charge Sheeted,12.30435,76.6916
4657,100110001202204657,Davanagere,1,2022-12-25,2022,12,FIR,Non-Heinous,Crimes Against Property,Burglary,Undetected,14.44958,75.93565
4658,100230001202404658,Chamarajanagar,1,2024-11-26,2024,11,FIR,Non-Heinous,Economic Offences,Forgery,Under Investigation,11.85529,76.91142
4659,100130004202604659,Raichur,4,2026-05-10,2026,5,FIR,Non-Heinous,Crimes Against Body,Grievous Hurt,Undetected,16.19164,77.26727
4660,100190004202304660,Hassan,4,2023-06-13,2023,6,FIR,Non-Heinous,Crimes Against Body,Assault,Charge Sheeted,13.04392,76.06551
4661,100140004202404661,Bidar,4,2024-04-20,2024,4,FIR,Heinous,Crimes Against Women,Domestic Violence,Under Investigation,17.93718,77.54774
4662,100060004202504662,Kalaburagi,4,2025-04-25,2025,4,FIR,Non-Heinous,Narcotics,NDPS Trafficking,False Case,17.30623,76.89686
4663,100010001202304663,Bengaluru City,1,2023-07-07,2023,7,FIR,Non-Heinous,Cyber Crime,Phishing,Undetected,13.00244,77.55409
4664,100050004202404664,Belagavi,4,2024-12-10,2024,12,FIR,Non-Heinous,Crimes Against Women,Domestic Violence,Closed,15.83693,74.61256
4665,100090001202504665,Tumakuru,1,2025-08-03,2025,8,FIR,Heinous,Crimes Against Body,Attempt to Murder,Charge Sheeted,13.39745,77.05613
4666,100230003202404666,Chamarajanagar,3,2024-01-13,2024,1,FIR,Non-Heinous,Crimes Against Property,Robbery,Charge Sheeted,11.96575,76.9102
4667,100090003202304667,Tumakuru,3,2023-08-08,2023,8,FIR,Heinous,Crimes Against Women,Dowry Harassment,Charge Sheeted,13.43703,77.06903
4668,100040001202604668,Mangaluru (Dakshina Kannada),1,2026-01-08,2026,1,FIR,Non-Heinous,Economic Offences,Cheating,Closed,13.03433,74.85671
4669,100090001202204669,Tumakuru,1,2022-04-08,2022,4,FIR,Non-Heinous,Economic Offences,Criminal Breach of Trust,Undetected,13.36326,77.12158
4670,100020002202604670,Bengaluru Rural,2,2026-09-18,2026,9,FIR,Non-Heinous,Public Order,Rioting,Charge Sheeted,13.34265,77.44486
4671,100090002202404671,Tumakuru,2,2024-06-25,2024,6,FIR,Non-Heinous,Economic Offences,Criminal Breach of Trust,Charge Sheeted,13.24783,77.17368
4672,100140004202204672,Bidar,4,2022-05-27,2022,5,FIR,Heinous,Crimes Against Body,Grievous Hurt,False Case,17.8587,77.58841
4673,100160001202404673,Udupi,1,2024-09-11,2024,9,FIR,Non-Heinous,Crimes Against Property,Burglary,Undetected,13.42794,74.65713
4674,100280004202604674,Haveri,4,2026-11-20,2026,11,FIR,Non-Heinous,Economic Offences,Cheating,Closed,14.85327,75.30882
4675,100290001202204675,Gadag,1,2022-07-26,2022,7,FIR,Heinous,Crimes Against Body,Attempt to Murder,Under Investigation,15.52232,75.58358
4676,100040003202204676,Mangaluru (Dakshina Kannada),3,2022-11-08,2022,11,FIR,Non-Heinous,Crimes Against Property,Robbery,Under Investigation,12.89551,74.79056
4677,100010002202604677,Bengaluru City,2,2026-02-14,2026,2,FIR,Non-Heinous,Economic Offences,Criminal Breach of Trust,Under Investigation,12.98066,77.73135
4678,100050004202304678,Belagavi,4,2023-05-02,2023,5,FIR,Non-Heinous,Crimes Against Body,Assault,Under Investigation,16.04394,74.3465
4679,100050004202504679,Belagavi,4,2025-03-07,2025,3,FIR,Non-Heinous,Crimes Against Property,Burglary,Under Investigation,15.87891,74.50646
4680,100160003202604680,Udupi,3,2026-01-18,2026,1,FIR,Non-Heinous,Crimes Against Property,Dacoity,Under Investigation,13.34349,74.73517
4681,100020003202404681,Bengaluru Rural,3,2024-05-23,2024,5,FIR,Non-Heinous,Crimes Against Women,Domestic Violence,Charge Sheeted,13.2511,77.55387
4682,700110002202204682,Davanagere,2,2022-09-16,2022,9,Zero FIR,Non-Heinous,Cyber Crime,Phishing,Closed,14.46322,76.0389
4683,100050002202204683,Belagavi,2,2022-02-01,2022,2,FIR,Non-Heinous,Cyber Crime,Identity Theft,False Case,15.82211,74.50415
4684,100030002202304684,Mysuru,2,2023-08-04,2023,8,FIR,Non-Heinous,Crimes Against Property,Burglary,Closed,12.29227,76.67472
4685,400110001202204685,Davanagere,1,2022-04-03,2022,4,UDR,Heinous,Crimes Against Women,Sexual Assault,Charge Sheeted,14.35422,75.96176
4686,100300002202404686,Uttara Kannada,2,2024-06-10,2024,6,FIR,Non-Heinous,Crimes Against Women,Sexual Assault,Charge Sheeted,14.7942,74.78766
4687,100080004202204687,Ballari,4,2022-04-14,2022,4,FIR,Non-Heinous,Crimes Against Women,Sexual Assault,Charge Sheeted,15.20559,76.91025
4688,400090004202604688,Tumakuru,4,2026-01-23,2026,1,UDR,Heinous,Crimes Against Women,Domestic Violence,Closed,13.31996,77.09574
4689,100020001202604689,Bengaluru Rural,1,2026-01-17,2026,1,FIR,Non-Heinous,Crimes Against Property,Dacoity,Undetected,13.26357,77.45324
4690,100050004202504690,Belagavi,4,2025-12-20,2025,12,FIR,Non-Heinous,Crimes Against Body,Attempt to Murder,Under Investigation,15.71935,74.42139
4691,700010004202604691,Bengaluru City,4,2026-05-25,2026,5,Zero FIR,Non-Heinous,Crimes Against Women,Domestic Violence,Charge Sheeted,13.04219,77.68251
4692,100030004202304692,Mysuru,4,2023-08-07,2023,8,PAR,Non-Heinous,Crimes Against Property,Theft,False Case,12.3291,76.6027
4693,100060004202604693,Kalaburagi,4,2026-07-26,2026,7,FIR,Non-Heinous,Crimes Against Property,Burglary,Charge Sheeted,17.33927,76.8865
4694,100070002202304694,Hubballi-Dharwad,2,2023-09-01,2023,9,FIR,Non-Heinous,Cyber Crime,Cyberstalking,Under Investigation,15.3373,75.1369
4695,100050001202604695,Belagavi,1,2026-07-10,2026,7,FIR,Non-Heinous,Crimes Against Property,Theft,Closed,15.82074,74.4383
4696,100010001202604696,Bengaluru City,1,2026-12-10,2026,12,FIR,Heinous,Crimes Against Body,Assault,Under Investigation,13.02391,77.62716
4697,100010002202404697,Bengaluru City,2,2024-08-12,2024,8,FIR,Non-Heinous,Crimes Against Body,Assault,Charge Sheeted,12.92526,77.61334
4698,700020001202404698,Bengaluru Rural,1,2024-01-27,2024,1,Zero FIR,Non-Heinous,Public Order,Unlawful Assembly,Closed,13.30463,77.48121
4699,100060003202604699,Kalaburagi,3,2026-07-14,2026,7,PAR,Non-Heinous,Crimes Against Property,Dacoity,Charge Sheeted,17.36941,76.79711
4700,100050001202604700,Belagavi,1,2026-07-12,2026,7,FIR,Non-Heinous,Crimes Against Property,Burglary,False Case,15.73646,74.46925
4701,100040003202504701,Mangaluru (Dakshina Kannada),3,2025-07-12,2025,7,FIR,Heinous,Crimes Against Women,Dowry Harassment,Under Investigation,12.907,74.91443
4702,700120001202604702,Vijayapura,1,2026-07-24,2026,7,Zero FIR,Non-Heinous,Crimes Against Body,Grievous Hurt,Charge Sheeted,16.94733,75.76967
4703,100020003202404703,Bengaluru Rural,3,2024-08-07,2024,8,FIR,Non-Heinous,Crimes Against Property,Theft,Closed,13.15507,77.50552
4704,100300004202304704,Uttara Kannada,4,2023-08-05,2023,8,FIR,Non-Heinous,Crimes Against Property,Burglary,Undetected,14.7592,74.76441
4705,100010002202504705,Bengaluru City,2,2025-05-06,2025,5,FIR,Non-Heinous,Narcotics,NDPS Trafficking,False Case,12.96458,77.65321
4706,100090004202404706,Tumakuru,4,2024-07-25,2024,7,FIR,Non-Heinous,Economic Offences,Criminal Breach of Trust,Charge Sheeted,13.29424,77.11047
4707,100050001202304707,Belagavi,1,2023-04-07,2023,4,FIR,Non-Heinous,Crimes Against Property,Burglary,Charge Sheeted,15.84781,74.49152
4708,100010002202504708,Bengaluru City,2,2025-03-25,2025,3,FIR,Non-Heinous,Crimes Against Property,Robbery,Charge Sheeted,13.03767,77.67321
4709,100140003202404709,Bidar,3,2024-01-27,2024,1,FIR,Non-Heinous,Crimes Against Women,Domestic Violence,Charge Sheeted,18.01204,77.44316
4710,100090002202604710,Tumakuru,2,2026-10-17,2026,10,FIR,Non-Heinous,Crimes Against Property,Dacoity,Closed,13.28693,77.01149
4711,100260004202404711,Chikkaballapur,4,2024-02-18,2024,2,FIR,Non-Heinous,Crimes Against Women,Domestic Violence,False Case,13.45327,77.7786
4712,100040003202304712,Mangaluru (Dakshina Kannada),3,2023-01-10,2023,1,FIR,Non-Heinous,Crimes Against Women,Dowry Harassment,Under Investigation,12.81487,74.80373
4713,100230001202204713,Chamarajanagar,1,2022-08-06,2022,8,FIR,Heinous,Crimes Against Women,Sexual Assault,Under Investigation,11.82152,76.87827
4714,100230003202604714,Chamarajanagar,3,2026-05-08,2026,5,FIR,Non-Heinous,Crimes Against Women,Molestation,Under Investigation,11.88871,76.87201
4715,100020002202204715,Bengaluru Rural,2,2022-03-08,2022,3,PAR,Non-Heinous,Public Order,Unlawful Assembly,Under Investigation,13.20941,77.56634
4716,400070002202204716,Hubballi-Dharwad,2,2022-06-24,2022,6,UDR,Non-Heinous,Crimes Against Women,Sexual Assault,Charge Sheeted,15.31959,75.1849
4717,100130002202404717,Raichur,2,2024-03-20,2024,3,FIR,Non-Heinous,Crimes Against Women,Domestic Violence,Charge Sheeted,16.1837,77.40352
4718,100230004202504718,Chamarajanagar,4,2025-07-08,2025,7,FIR,Non-Heinous,Crimes Against Property,Burglary,Charge Sheeted,11.91076,76.89754
4719,100050001202204719,Belagavi,1,2022-05-25,2022,5,FIR,Non-Heinous,Crimes Against Women,Dowry Harassment,Undetected,15.82013,74.40889
4720,100120004202304720,Vijayapura,4,2023-02-19,2023,2,FIR,Heinous,Crimes Against Body,Attempt to Murder,Charge Sheeted,16.80218,75.75636
4721,100040003202404721,Mangaluru (Dakshina Kannada),3,2024-05-25,2024,5,FIR,Non-Heinous,Crimes Against Property,Burglary,Closed,13.03089,74.89517
4722,100050003202604722,Belagavi,3,2026-06-21,2026,6,FIR,Heinous,Crimes Against Body,Assault,Under Investigation,15.87474,74.46036
4723,100240004202604723,Kodagu,4,2026-07-22,2026,7,FIR,Non-Heinous,Crimes Against Property,Dacoity,Charge Sheeted,12.34925,75.78594
4724,100170004202604724,Kolar,4,2026-12-26,2026,12,FIR,Heinous,Crimes Against Body,Attempt to Murder,Charge Sheeted,13.15025,78.05913
4725,100020003202504725,Bengaluru Rural,3,2025-06-05,2025,6,FIR,Non-Heinous,Crimes Against Property,Robbery,Charge Sheeted,13.30047,77.50443
4726,100010003202504726,Bengaluru City,3,2025-12-13,2025,12,FIR,Non-Heinous,Crimes Against Body,Attempt to Murder,Undetected,12.9447,77.5871
4727,100270001202304727,Bagalkot,1,2023-03-02,2023,3,FIR,Non-Heinous,Crimes Against Women,Domestic Violence,False Case,16.04109,75.74449
4728,100190001202404728,Hassan,1,2024-08-16,2024,8,FIR,Non-Heinous,Economic Offences,Criminal Breach of Trust,False Case,12.96437,76.07083
4729,100120002202504729,Vijayapura,2,2025-01-09,2025,1,FIR,Non-Heinous,Crimes Against Property,Dacoity,Charge Sheeted,16.81191,75.70577
4730,100020001202504730,Bengaluru Rural,1,2025-02-20,2025,2,FIR,Non-Heinous,Economic Offences,Criminal Breach of Trust,Under Investigation,13.22821,77.50424
4731,700060003202604731,Kalaburagi,3,2026-11-08,2026,11,Zero FIR,Non-Heinous,Crimes Against Property,Burglary,False Case,17.29128,76.89343
4732,100240002202404732,Kodagu,2,2024-03-07,2024,3,FIR,Non-Heinous,Public Order,Unlawful Assembly,Undetected,12.43537,75.84161
4733,100030002202604733,Mysuru,2,2026-06-03,2026,6,FIR,Non-Heinous,Crimes Against Property,Burglary,Closed,12.30847,76.59987
4734,100160001202204734,Udupi,1,2022-11-02,2022,11,PAR,Non-Heinous,Crimes Against Property,Burglary,Closed,13.34664,74.61688
4735,100010002202304735,Bengaluru City,2,2023-06-08,2023,6,FIR,Non-Heinous,Economic Offences,Criminal Breach of Trust,Under Investigation,13.00449,77.53696
4736,100110004202504736,Davanagere,4,2025-06-22,2025,6,FIR,Heinous,Narcotics,NDPS Possession,Charge Sheeted,14.44019,75.96248
4737,100040001202404737,Mangaluru (Dakshina Kannada),1,2024-11-27,2024,11,FIR,Non-Heinous,Cyber Crime,Identity Theft,Closed,12.90199,74.97841
4738,400090001202504738,Tumakuru,1,2025-04-10,2025,4,UDR,Non-Heinous,Crimes Against Property,Burglary,Under Investigation,13.36117,77.21376
4739,700220002202404739,Yadgir,2,2024-05-03,2024,5,Zero FIR,Non-Heinous,Economic Offences,Forgery,Under Investigation,16.7868,77.09723
4740,100040004202604740,Mangaluru (Dakshina Kannada),4,2026-09-25,2026,9,FIR,Non-Heinous,Economic Offences,Cheating,Under Investigation,12.87353,74.72721
4741,100020002202204741,Bengaluru Rural,2,2022-09-24,2022,9,FIR,Non-Heinous,Crimes Against Women,Domestic Violence,Closed,13.26011,77.48737
4742,700040003202204742,Mangaluru (Dakshina Kannada),3,2022-12-13,2022,12,Zero FIR,Non-Heinous,Narcotics,NDPS Possession,Under Investigation,12.92244,74.72483
4743,100080001202404743,Ballari,1,2024-07-11,2024,7,FIR,Non-Heinous,Crimes Against Property,Robbery,Under Investigation,15.03426,76.90679
4744,100020001202604744,Bengaluru Rural,1,2026-03-21,2026,3,FIR,Heinous,Crimes Against Women,Dowry Harassment,Charge Sheeted,13.12498,77.46365
4745,100060003202304745,Kalaburagi,3,2023-11-23,2023,11,FIR,Heinous,Crimes Against Body,Attempt to Murder,Charge Sheeted,17.37034,76.83704
4746,100050004202604746,Belagavi,4,2026-11-11,2026,11,FIR,Heinous,Crimes Against Body,Assault,Closed,15.8007,74.42588
4747,100150003202304747,Chikkamagaluru,3,2023-03-26,2023,3,FIR,Non-Heinous,Crimes Against Property,Robbery,Charge Sheeted,13.32585,75.78383
